Date,Page Title,Age,Gender,Source / Medium,Pageviews,Unique Pageviews
20190611,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,female,(direct) / (none),271,205
20190613,7 Fashion-Girl Denim Trends We're Seeing for Summer 2019 | Who What Wear,35-44,female,m.facebook.com / referral,271,195
20190613,The 11 Coolest New Fashion Pieces for Summer 2019 | Who What Wear,55-64,female,tpc.googlesyndication.com / referral,271,212
20190614,14 Net Bags That Are So Chicâ€”and How to Style Them | Who What Wear,25-34,female,google / organic,271,198
20190614,The Worst Shoes to Wear With Jeans | Who What Wear,45-54,female,m.facebook.com / referral,271,225
20190615,"8 Style ""Mistakes"" Fashion Girls Notice | Who What Wear",45-54,female,from.flipboard.com / referral,271,228
20190615,The 7 Most Important Summer Fashion Trends of 2019 | Who What Wear,35-44,female,m.facebook.com / referral,271,239
20190617,Every Must-See Red Carpet Look From the MTV Movie and TV Awa | Who What Wear,25-34,female,google / organic,271,183
20190618,9 Affordable Items Stylish Moms Are Obsessing Over | Who What Wear,25-34,female,m.facebook.com / referral,271,176
20190618,"The 16 Top Fashion Brands, According to Editors | Who What Wear",55-64,female,news.google.com / referral,271,227
20190619,8 Over-50 Women With Ridiculously Good Style | Who What Wear,45-54,female,google / organic,271,190
20190621,Women Share the 9 Best Stores for Work Clothes | Who What Wear,18-24,female,google / organic,271,194
20190622,"4 Summer Lip Color Trends, According to a Makeup Artist | Who What Wear",45-54,female,from.flipboard.com / referral,271,191
20190623,How to Wear More of Your Clothes With One Simple Trick | Who What Wear,35-44,female,newsletter / email,271,228
20190623,The 16 Best Casual White Dresses of Summer | Who What Wear,25-34,female,share-button / earned-share,271,190
20190623,The Midi-Heel Shoe Trend Is the Style Everybody's Wearing | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,271,229
20190624,7 Outdated Sandal Trends We're Splitting Up With | Who What Wear,35-44,male,google / organic,271,256
20190624,"These $69 Treggings ""Flatter Every Body Type"" | Who What Wear",35-44,male,(direct) / (none),271,219
20190625,22 Things From Zara's Summer Sale to Buy Immediately | Who What Wear,25-34,female,google / organic,271,194
20190625,7 Rules for Wearing Cropped Flared Jeans | Who What Wear,65+,female,www-whowhatwear-com.cdn.ampproject.org / referral,271,202
20190626,"33 Items New York Girls Buy From H&M, Topshop, and ASOS | Who What Wear",65+,female,newsletter / email,271,217
20190626,7 Summer Trends French Women Would Never Wear | Who What Wear,45-54,female,www-whowhatwear-com.cdn.ampproject.org / referral,271,221
20190626,"How to Shop the Zara Sale, According to Your Personal Style | Who What Wear",45-54,female,google / organic,271,232
20190626,The Worst Airport Shoes Hands Down | Who What Wear,55-64,female,google / organic,271,227
20190628,"How to Use Clip-In Extensions, According to a Hairstylist | Who What Wear",25-34,female,instagram-story-owned / social,271,250
20190628,Marissa Cox of Rue Rodier on French Fashion | Who What Wear UK,55-64,female,pinterest.com / referral,271,205
20190630,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",18-24,female,m.facebook.com / referral,271,248
20190630,These 13 Handbag Trends Are Selling So Fast Right Now | Who What Wear,35-44,female,from.flipboard.com / referral,271,237
20190601,Naked Underwear Is the Newest Lingerie Trend | Who What Wear,25-34,male,from.flipboard.com / referral,270,203
20190602,Celebrity Makeup Artists Reveal Their Skin-Prep Secrets | Who What Wear,55-64,female,newsletter / email,270,206
20190602,The 10 Best-Selling Perfumes at Sephora Right Now | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,270,220
20190603,4 Controversial Celebrity Denim Trends We Didn't See Coming | Who What Wear,55-64,female,m.facebook.com / referral,270,217
20190603,These Will Be the 11 Most Popular Swimsuit Trends of 2019 | Who What Wear,18-24,female,google / organic,270,197
20190604,See Anna Wintour's Chic Wedding Guest Outfit | Who What Wear,55-64,female,google / organic,270,218
20190605,How Jennifer Aniston Wears Ankle Boots During Summer | Who What Wear,25-34,female,facebook-owned / social,270,254
20190606,Pink Is the Color Trend That's Everywhere Right Now | Who What Wear,25-34,female,google / organic,270,175
20190607,BeyoncÃ©'s It Bag Is More Viral Than Her NBA Finals Moment | Who What Wear,25-34,female,googleapis.com / referral,270,255
20190608,20 Summer Pieces That Look Expensive But Are Under $50 | Who What Wear,25-34,female,newsletter / email,270,224
20190609,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,25-34,female,m.facebook.com / referral,270,235
20190610,Emily Ratajkowski Wore the Lowest Low-Rise Pants | Who What Wear,45-54,female,m.facebook.com / referral,270,240
20190610,"The 20 Best Seamless Thongs, According to a Celeb Stylist | Who What Wear",35-44,female,www-whowhatwear-com.cdn.ampproject.org / referral,270,211
20190611,7 Dress-and-Shoe Combinations That Work Like a Charm | Who What Wear,25-34,female,google / organic,270,217
20190611,Women Share the 9 Best Stores for Work Clothes | Who What Wear,35-44,female,google / organic,270,216
20190612,7 Summer Shoe Trends That Will Dominate 2019 | Who What Wear,25-34,female,google / organic,270,204
20190612,The Denim Shortâ€“and-Sneaker Outfit Celebs Are Wearing Now | Who What Wear,25-34,female,mail.google.com / referral,270,221
20190612,"These $69 Treggings ""Flatter Every Body Type"" | Who What Wear",55-64,male,(direct) / (none),270,222
20190613,15 Zara Home Items That Look Downright Designer | Who What Wear,18-24,female,tpc.googlesyndication.com / referral,270,211
20190614,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",35-44,female,facebook / facebook,270,268
20190616,Marissa Cox of Rue Rodier on French Fashion | Who What Wear UK,65+,female,pinterest.com / referral,270,180
20190617,20 Outfits That Make the '90s Look the Coolest | Who What Wear,25-34,female,google / organic,270,224
20190617,The 16 Items It Girls Always Wear to the Airport | Who What Wear,65+,female,newsletter / email,270,235
20190618,7 Style Rules French Women Always Follow | Who What Wear,25-34,female,pinterest.com / referral,270,230
20190619,Kaia Gerber Has a New Haircut and a New Reformation It Dress | Who What Wear,45-54,female,newsletter / email,270,220
20190619,The 11 Best Sandal Brands for Minimalist Style | Who What Wear,35-44,female,(direct) / (none),270,249
20190619,"The Best Ascot Outfits of 2019, From Royals to Fashion Girls | Who What Wear UK",35-44,female,from.flipboard.com / referral,270,236
20190620,7 Items to Remove From Your Closet Before Summer | Who What Wear,18-24,female,tpc.googlesyndication.com / referral,270,194
20190620,The 11 Best Celebrity Outfits of Summer 2019 | Who What Wear,45-54,female,tpc.googlesyndication.com / referral,270,226
20190621,"The Ultimate Summer Style Guide: What to Keep, Buy, & Ditch | Who What Wear",55-64,female,google / organic,270,220
20190622,24 of the Best Tanning Bikinis to Minimize Lines | Who What Wear,35-44,male,(direct) / (none),270,210
20190622,Summer Wedding Makeup | Who What Wear,18-24,female,facebook / paid,270,263
20190622,"Why Sneakers May Cause Foot Pain, Says a Podiatrist | Who What Wear",65+,female,www-whowhatwear-com.cdn.ampproject.org / referral,270,193
20190623,30 Swimsuits That Look Even Better as Summer Tops | Who What Wear,35-44,female,yahoo.com / referral,270,217
20190624,The 9 Worst Things to Wear to the Airport | Who What Wear,65+,female,(direct) / (none),270,210
20190625,Amal Clooney Wore a Gucci Dress With the Obamas in Italy | Who What Wear,25-34,female,m.facebook.com / referral,270,223
20190626,"11 On-Trend Summer Shoes for Women, All Under $100 | Who What Wear",25-34,female,pinterest.com / referral,270,236
20190626,3 Items Jennifer Lopez Wears Instead of Jeans | Who What Wear,25-34,female,tpc.googlesyndication.com / referral,270,210
20190627,3 Shoes Every First Lady Around the World Owns | Who What Wear,25-34,female,pinterest.com / referral,270,223
20190627,5 British Fashion Influencers With Amazing Style | Who What Wear,25-34,male,news.google.com / referral,270,230
20190629,5 Summer Shoe Trends That Look Good With Every Outfit | Who What Wear,65+,female,news.google.com / referral,270,240
20190629,The Best Miami Summer Trends for Under $100 | Who What Wear,55-64,female,m.facebook.com / referral,270,211
20190630,12 Jean Jacket Outfits Too Good Not to Copy | Who What Wear,45-54,female,m.facebook.com / referral,270,242
20190630,6 Things Not to Wear in Summerâ€”and 6 to Wear Instead | Who What Wear,45-54,female,tpc.googlesyndication.com / referral,270,210
20190601,"10 Items J.Lo, Amal Clooney, and More Would Buy at Zara | Who What Wear",25-34,female,pinterest.com / referral,269,189
20190601,Selena Gomez's $86 Airport Outfit Is So Chic | Who What Wear,35-44,female,m.facebook.com / referral,269,185
20190602,5 New Fashion Basics That Will Refresh Your Wardrobe | Who What Wear,65+,female,newsletter / email,269,230
20190602,9 Outdated Jewelry Trendsâ€”and What to Buy Instead | Who What Wear,25-34,female,news.google.com / referral,269,244
20190602,My 9 Best Fashion Buys of 2019 | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,269,215
20190602,The 10 Best-Selling Perfumes at Sephora Right Now | Who What Wear,18-24,female,google / organic,269,225
20190603,The 10 Best-Selling Perfumes at Sephora Right Now | Who What Wear,25-34,female,m.facebook.com / referral,269,233
20190604,The $37 Dress That Will Go With Your Favorite Summer Shoes | Who What Wear,18-24,female,newsletter / email,269,223
20190607,The 12 Best Brands for Wardrobe Basics Over 50 | Who What Wear,25-34,female,m.facebook.com / referral,269,236
20190609,5 Affordable Wardrobe Basics Over-50 Celebs Love | Who What Wear,35-44,female,yahoo.com / referral,269,221
20190610,19 Vacation Clothing Essentials to Pack for Summer | Who What Wear,35-44,female,m.facebook.com / referral,269,222
20190610,7 Jeans Outfits to Try If Your Style Is Simple and Classic | Who What Wear,25-34,female,tpc.googlesyndication.com / referral,269,229
20190610,The 19 Most Famous Hollywood Swimsuits in History | Who What Wear,45-54,female,m.facebook.com / referral,269,238
20190612,"These $69 Treggings ""Flatter Every Body Type"" | Who What Wear",25-34,male,(direct) / (none),269,201
20190615,"The 7 Best Filler Alternatives, According to Dermatologists | Who What Wear",45-54,female,google / organic,269,225
20190615,The Capsule Wardrobe: How to Reduce Your Closet to 37 Pieces | Who What Wear,35-44,female,google / organic,269,191
20190615,The Worst Shoes to Wear With Jeans | Who What Wear,45-54,female,newsletter / email,269,217
20190616,13 Cool Brands for Minimalist Jewelry | Who What Wear,25-34,female,google / organic,269,189
20190616,These Are June's Top 3 Fashion Items on Instagram | Who What Wear,25-34,female,googleapis.com / referral,269,217
20190617,5 Over-40 Fashion Tips for Timeless Style | Who What Wear,35-44,female,m.facebook.com / referral,269,247
20190617,9 Affordable Items Stylish Moms Are Obsessing Over | Who What Wear,25-34,female,m.facebook.com / referral,269,217
20190617,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,google / organic,269,184
20190617,Here's What Revolve's Beauty Buyer Would Buy With $150 | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,269,221
20190619,Fashion Essentials to See You Through Summer | Who What Wear,45-54,female,newsletter / email,269,233
20190620,7 Retro Fashion Trends That Are In (Plus 2 That Are Out) | Who What Wear,45-54,female,from.flipboard.com / referral,269,236
20190622,13 Nude Swimsuits From Summer's Latest Swim Trend | Who What Wear,35-44,female,googleapis.com / referral,269,224
20190623,31 Zara Items NYC Girls Are Buying This Summer | Who What Wear,65+,female,yahoo.com / referral,269,209
20190623,The Midi-Heel Shoe Trend Is the Style Everybody's Wearing | Who What Wear,55-64,female,newsletter / email,269,238
20190624,Shop 31 of the Coolest Fashion Finds for June | Who What Wear,45-54,female,m.facebook.com / referral,269,236
20190626,The 2019 Vacation Capsule Wardrobe Every Fashion Girl Owns | Who What Wear,25-34,female,google / organic,269,206
20190627,10 Cool Summer Fashion Brands Fashion Girls Love | Who What Wear,25-34,female,facebook.com / referral,269,192
20190628,The 3 Trends Keanu Reeves Wears Over and Over | Who What Wear,35-44,female,www-whowhatwear-com.cdn.ampproject.org / referral,269,231
20190629,19 Italian Influencers To Follow For Effortless Style | Who What Wear UK,65+,female,from.flipboard.com / referral,269,230
20190629,19 Outdated Shoe Styles I Just Removed From My Closet | Who What Wear,25-34,female,google / organic,269,234
20190601,3 Items Travelers Always Pack But Never Wear | Who What Wear,55-64,female,news.google.com / referral,268,232
20190602,The 16 Best Affordable Dresses to Wear with Sneakers | Who What Wear,25-34,male,google / organic,268,226
20190602,The Dos and Don'ts of Cocktail Attire for Women | Who What Wear,25-34,female,google / organic,268,222
20190603,The Foolproof Way to Find Out Your Real Body Type | Who What Wear,25-34,female,google / organic,268,159
20190604,11 Photogenic Tricks Jennifer Lopez Has Mastered | Who What Wear,35-44,female,googleapis.com / referral,268,215
20190605,10 Ways to Style the Who What Wear Jacey Heels for Target | Who What Wear,55-64,female,m.facebook.com / referral,268,224
20190606,6 Dos and Don'ts of How to Style Skinny Jeans | Who What Wear,45-54,female,m.facebook.com / referral,268,237
20190606,The Best Macy's Wedding Registry Items | Who What Wear,25-34,female,facebook / paid,268,262
20190609,20 Rainbow Nail Art Ideas for Pride 2019 | Who What Wear,55-64,female,google / organic,268,227
20190609,21 Stylish '90s Bathing Suits That Are So On-Trend | Who What Wear,45-54,female,m.facebook.com / referral,268,236
20190609,21 Stylish '90s Bathing Suits That Are So On-Trend | Who What Wear,65+,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,230
20190609,24 Affordable Designer Handbags Under $350 | Who What Wear,35-44,female,m.facebook.com / referral,268,249
20190609,"5 of Kate Middleton's Most Controversial Outfits, Ranked | Who What Wear",55-64,female,from.flipboard.com / referral,268,210
20190609,5 Wardrobe Basics Jennifer Aniston Has Worn for Years | Who What Wear,45-54,female,m.facebook.com / referral,268,240
20190610,5 Simple Summer Outfits You'll Wear on Repeat | Who What Wear,45-54,female,m.facebook.com / referral,268,247
20190610,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",25-34,female,facebook / facebook,268,263
20190611,7 of the Best Amal Clooney Outfits With Pants | Who What Wear,35-44,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,214
20190611,These Will Be the 5 Biggest Denim Trends of Summer 2019 | Who What Wear,35-44,female,transition.meltwater.com / referral,268,197
20190616,20 Stunning Engagement Rings by Price for Every Budget | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,185
20190616,Irina Shayk Wore an Anti-Summer Bodycon Outfit | Who What Wear,45-54,female,google / organic,268,231
20190617,These Are June's Top 3 Fashion Items on Instagram | Who What Wear,35-44,female,newsletter / email,268,232
20190618,The 10 Outfits Royals Have on Repeat for Summer | Who What Wear,45-54,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,220
20190618,These Are June's Top 3 Fashion Items on Instagram | Who What Wear,25-34,female,newsletter / email,268,224
20190619,11 Cheap Summer Tops That Actually Look So Expensive | Who What Wear,25-34,female,theeverygirl / facebook,268,232
20190619,The 7 Most Popular Shoe Trends in London Right Now | Who What Wear,25-34,female,pinterest.com / referral,268,207
20190620,Fashion Essentials to See You Through Summer | Who What Wear,25-34,female,newsletter / email,268,223
20190620,Whitney Port Wore a Sheer Dress to the Premiere of The Hills | Who What Wear,25-34,female,google / organic,268,151
20190621,The 11 Best Celebrity Outfits of Summer 2019 | Who What Wear,25-34,female,google / organic,268,208
20190622,13 Nude Swimsuits From Summer's Latest Swim Trend | Who What Wear,18-24,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,216
20190622,20 Stunning Engagement Rings by Price for Every Budget | Who What Wear,25-34,female,m.facebook.com / referral,268,234
20190622,Affordable Summer Fashion Trends From a Chic Houston Blogger | Who What Wear,35-44,female,facebook / paid,268,260
20190622,Kaia Gerber Has a New Haircut and a New Reformation It Dress | Who What Wear,18-24,female,www-yahoo-com.cdn.ampproject.org / referral,268,213
20190622,Prepare to Lose It Over Reformation Shoes | Who What Wear,45-54,male,yahoo.com / referral,268,190
20190622,"The 18 Best High-Leg Bikinis, Period | Who What Wear",55-64,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,193
20190622,The 5 Most Surprising Items Celebs Have Worn to the Airport | Who What Wear,45-54,male,from.flipboard.com / referral,268,220
20190623,10 of the Prettiest Hair Accessories That Are So On-Trend | Who What Wear,25-34,female,newsletter / email,268,248
20190623,Shop These Fourth of July Outfit Ideas From H&M | Who What Wear,25-34,female,WhoWhatWear US / display,268,268
20190623,The 6 Best Shoes to Wear With Sundresses | Who What Wear,35-44,female,m.facebook.com / referral,268,234
20190625,Affordable Summer Fashion Trends From a Chic Houston Blogger | Who What Wear,25-34,female,facebook.com / referral,268,199
20190625,The 24 Best Cheap Dresses That Look So Expensive | Who What Wear,25-34,female,t.co / referral,268,198
20190626,4 Classic Fashion Trends That Will Never Go Out of Style | Who What Wear,55-64,female,pinterest.com / referral,268,222
20190626,6 Wedding Guest Outfit Ideas to Get You Through the Season | Who What Wear,45-54,female,yahoo.com / referral,268,237
20190628,Shopping Totes Will Be the Biggest Bag Trend of Fall 2019 | Who What Wear,55-64,female,www-whowhatwear-com.cdn.ampproject.org / referral,268,215
20190628,The 23 Best Shopping Picks for June 2019 | Who What Wear,25-34,female,facebook-owned / social,268,240
20190628,ZoÃ« Kravitz Wore Bike Shorts to Her Paris Wedding Rehearsal | Who What Wear,35-44,female,instagram-story-owned / social,268,199
20190629,"The 16 Best Swimsuits Brands, According to Our Editors | Who What Wear",18-24,female,google / organic,268,222
20190630,7 Spring Fashion Trends for Every Age | Who What Wear,45-54,female,google / organic,268,221
20190630,How to Get Beach Waves at Home | Who What Wear,35-44,female,newsletter / email,268,236
20190630,The 24 Best Cheap Dresses That Look So Expensive | Who What Wear,35-44,female,newsletter / email,268,226
20190601,Kate Middleton Never Wears These Trends Anymore | Who What Wear,65+,female,pinterest.com / referral,267,199
20190601,"The 5 Biggest Beauty Trends for 2019, According to Sephora | Who What Wear",35-44,female,corporette.com / referral,267,240
20190601,These Will Be Summer's 8 Most Popular Handbags | Who What Wear,25-34,female,(direct) / (none),267,222
20190602,The 5 Summer Handbag Trends We're Already Seeing Everywhere | Who What Wear,55-64,female,yahoo.com / referral,267,215
20190604,5 Summer Dress Trends That Will Be Everywhere This Season | Who What Wear,35-44,female,(direct) / (none),267,211
20190604,"Anna Wintour Dislikes These 5 Items, HBU? | Who What Wear",18-24,female,google / organic,267,204
20190604,The 12 Best Brands for Wardrobe Basics Over 50 | Who What Wear,35-44,female,(direct) / (none),267,220
20190604,The 16 Best Affordable Dresses to Wear with Sneakers | Who What Wear,25-34,female,newsletter / email,267,228
20190605,Pink Is the Color Trend That's Everywhere Right Now | Who What Wear,25-34,female,google / organic,267,176
20190606,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,35-44,female,facebook-owned / social,267,234
20190607,11 Pieces for the Perfect 2019 Capsule Summer Wardrobe | Who What Wear,25-34,female,google / organic,267,234
20190607,Here's What to Add to Your Wardrobe in June | Who What Wear,25-34,female,m.facebook.com / referral,267,237
20190608,The 9 Best-Selling Bras of All Time on Who What Wear | Who What Wear,45-54,female,m.facebook.com / referral,267,223
20190609,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,45-54,male,m.facebook.com / referral,267,232
20190610,These Will Be the 5 Biggest Denim Trends of Summer 2019 | Who What Wear,35-44,female,from.flipboard.com / referral,267,217
20190612,15 Zara Outfits Everyone Should Own This Summer | Who What Wear,35-44,female,m.facebook.com / referral,267,223
20190612,5 Swim Trends Fashion Editors Are Here Forâ€”and 3 They're Not | Who What Wear,35-44,female,google / organic,267,235
20190612,6 Items an Over-50 Fashion Influencer Wears on Repeat | Who What Wear,35-44,female,m.facebook.com / referral,267,228
20190612,Pretty Much Every Celeb Swears By YSL Touche Ã‰clat | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,267,208
20190613,Rihanna Basically Wore Cinderella's Glass Slippers and Jeans | Who What Wear,35-44,female,from.flipboard.com / referral,267,244
20190614,The 11 Coolest New Fashion Pieces for Summer 2019 | Who What Wear,25-34,female,google / organic,267,202
20190615,4 Fashion Trends Editors Are Ditchingâ€”and 6 They Love | Who What Wear,45-54,female,www-whowhatwear-com.cdn.ampproject.org / referral,267,216
20190615,String Bikini Bottoms Are the Swimsuit Trend Celebs Love | Who What Wear,25-34,female,pinterest.com / referral,267,209
20190617,"The 7 Best Filler Alternatives, According to Dermatologists | Who What Wear",25-34,female,(direct) / (none),267,198
20190617,These 9 Cute Workout Outfits for Summer Just Work | Who What Wear,35-44,female,from.flipboard.com / referral,267,223
20190619,The 19 Most Famous Hollywood Swimsuits in History | Who What Wear,45-54,female,newsletter / email,267,234
20190620,9 Popular Brands You Can Buy at The RealReal | Who What Wear,25-34,female,m.facebook.com / referral,267,193
20190621,Puffy Sleeves Are Everywhereâ€”Shop 12 of Our Favorite Pieces | Who What Wear,25-34,female,tpc.googlesyndication.com / referral,267,221
20190621,The Best Miami Summer Trends for Under $100 | Who What Wear,25-34,male,m.facebook.com / referral,267,232
20190621,These Kitten Heels Are the Biggest Shoe Trend of 2019 | Who What Wear,25-34,female,google / organic,267,231
20190623,"3 Trends Carrie Bradshaw, Meghan Markle, and NY Girls Love | Who What Wear",25-34,female,newsletter / email,267,206
20190623,8 '90s Jewelry Trends You'll See Everywhere This Season | Who What Wear,25-34,female,m.facebook.com / referral,267,235
20190624,The Most Popular Engagement Ring Trends Across America | Who What Wear,35-44,female,m.facebook.com / referral,267,251
20190626,3 Items Jennifer Lopez Wears Instead of Jeans | Who What Wear,55-64,female,m.facebook.com / referral,267,214
20190627,4 Sunglasses Trends That Are Everywhere on Instagram | Who What Wear,35-44,female,tpc.googlesyndication.com / referral,267,219
20190627,The Summer Party Outfit That Still Looks Chic in the Heat | Who What Wear,25-34,female,m.facebook.com / referral,267,217
20190629,8 Controversial Trends That Are Basics to Kim Kardashian | Who What Wear,55-64,female,newsletter / email,267,206
20190629,"The Best Designer Bags of 2019, From Chanel to Gucci | Who What Wear",25-34,female,google / organic,267,219
20190630,These Are the 19 Best Skincare Products for Women Over 50 | Who What Wear,65+,female,m.facebook.com / referral,267,262
20190601,How to Strengthen Nails Like a Celebrity Manicurist | Who What Wear,55-64,female,www-whowhatwear-com.cdn.ampproject.org / referral,266,213
20190601,What Princess Diana Wore to Royal Ascot | Who What Wear UK,55-64,female,pinterest.com / referral,266,240
20190603,6 Street Style Outfits From Australian Fashion Week | Who What Wear,25-34,female,m.facebook.com / referral,266,222
20190603,"6 Summer Trends That Are Out, and What's Replacing Them | Who What Wear",65+,female,m.facebook.com / referral,266,230
20190604,3 French-Girl Trends That Jeanne Damas Approves for 2019 | Who What Wear,25-34,female,tpc.googlesyndication.com / referral,266,233
20190604,The 16 Best Affordable Dresses to Wear with Sneakers | Who What Wear,25-34,female,(direct) / (none),266,226
20190604,The Worst Poses to Strike in Photos (and How to Make Them Better) | Who What Wear,55-64,female,facebook-owned / social,266,214
20190607,5 Eyewear Trends That Are in for Summer 2019â€”and What's Out | Who What Wear,35-44,female,m.facebook.com / referral,266,218
20190607,The 5 Summer Handbag Trends We're Already Seeing Everywhere | Who What Wear,65+,female,newsletter / email,266,228
20190607,The 7 Biggest Necklace Trends of 2019 | Who What Wear,55-64,female,m.facebook.com / referral,266,224
20190609,"5 of Kate Middleton's Most Controversial Outfits, Ranked | Who What Wear",45-54,female,pinterest.com / referral,266,193
20190609,The 12 Best Lengthening Mascaras (and Application Tips) | Who What Wear,55-64,female,m.facebook.com / referral,266,213
20190610,The 19 Most Famous Hollywood Swimsuits in History | Who What Wear,45-54,female,from.flipboard.com / referral,266,225
20190611,11 of the Best Nontoxic Beauty Productsâ€”and What to Avoid | Who What Wear,35-44,female,frame.bloglovin.com / referral,266,182
20190611,The 10 Best Places to Buy Swimsuits (and Why) | Who What Wear,18-24,female,google / organic,266,230
20190612,5 Popular Jewelry Trends That Are Blowing Up This Year | Who What Wear,55-64,female,google / organic,266,229
20190612,Everything to Buy if You Want to Look More Stylish | Who What Wear,45-54,female,from.flipboard.com / referral,266,192
20190615,15 Zara Outfits Everyone Should Own This Summer | Who What Wear,25-34,female,m.facebook.com / referral,266,235
20190616,Jennifer Aniston Wore the Wedge-Heel Shoe Trend | Who What Wear,25-34,female,google / organic,266,177
20190617,4 Summer Fashion Trends to Skipâ€”and 4 to Buy Instead | Who What Wear,25-34,female,newsletter / email,266,233
20190617,These Are June's Top 3 Fashion Items on Instagram | Who What Wear,35-44,female,google / organic,266,197
20190618,"The 3 Best Bras Ever, According to Real Women | Who What Wear",25-34,female,google / organic,266,205
20190618,The Best Outfits From the 2019 Royal Ascot | Who What Wear,25-34,female,likeshop.me / referral,266,193
20190618,These Will Be the 11 Most Popular Swimsuit Trends of 2019 | Who What Wear,25-34,female,google / organic,266,203
20190619,9 Nail Colors That Will Make Your Outfit Look Expensive | Who What Wear,25-34,female,from.flipboard.com / referral,266,227
20190619,The 11 Best Sandal Brands for Minimalist Style | Who What Wear,25-34,female,(direct) / (none),266,213
20190619,The 6 Dress Styles Both NYC and French Girls Are Wearing | Who What Wear,55-64,female,(direct) / (none),266,233
20190619,This Random Sandal Trend Is Blowing Up at Zara | Who What Wear,25-34,female,google / organic,266,210
20190620,7 Retro Fashion Trends That Are In (Plus 2 That Are Out) | Who What Wear,55-64,female,pinterest.com / referral,266,249
20190620,Celebrity Style and Fashion Trend Coverage | Who What Wear,18-24,female,google / organic,266,188
20190620,The Foolproof Way to Find Out Your Real Body Type | Who What Wear,18-24,female,google / organic,266,199
20190621,The 18 Best Air Travel Accessories for Your Next Vacation | Who What Wear,18-24,female,google / organic,266,218
20190623,10 Outfits That Make the '80s Look the Coolest | Who What Wear,35-44,female,google / organic,266,198
20190624,6 Items an Over-50 Fashion Influencer Wears on Repeat | Who What Wear,25-34,female,newsletter / email,266,215
20190625,Anna Wintour Broke Her Outfit Rule and Wore a Clutch Bag | Who What Wear,45-54,female,google / organic,266,188
20190626,5 Celebrity Corset Outfits That Make Lingerie Look So Chic | Who What Wear,25-34,female,www-whowhatwear-com.cdn.ampproject.org / referral,266,178
20190627,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",65+,female,m.facebook.com / referral,266,248
20190627,The Summer Party Outfit That Still Looks Chic in the Heat | Who What Wear,35-44,female,tpc.googlesyndication.com / referral,266,176
20190628,Amal Clooney Wore the 3 Basics You Need for Every Vacation | Who What Wear,45-54,female,m.facebook.com / referral,266,203
20190628,Irina Shayk Wore an Under-$100 Ref Dress With Ankle Boots | Who What Wear,25-34,female,m.facebook.com / referral,266,220
20190629,Taking a Break From Instagram: Here's Everything to Know | Who What Wear,45-54,female,from.flipboard.com / referral,266,235
20190630,Budget-Friendly Finds Anna Wintour Would Approve Of | Who What Wear,25-34,female,google / organic,266,224
20190630,The Most Comfortable Strapless Bra Ever (and It's Under $40) | Who What Wear,35-44,female,facebook / cpc,266,243
20190601,"The Best Designer Bags of 2019, From Chanel to Gucci | Who What Wear",25-34,female,google / organic,265,210
20190601,The Only 6 Denim Trends You'll Care About in 2019 | Who What Wear,45-54,female,google / organic,265,192
20190602,6 Summer Jewelry Trends You'll See Everywhere in 2019 | Who What Wear,55-64,female,newsletter / email,265,226
20190602,9 Outdated Jewelry Trendsâ€”and What to Buy Instead | Who What Wear,18-24,female,google / organic,265,219
20190603,6 Summer Trends That Have Anna Wintour's Approval | Who What Wear,55-64,female,m.facebook.com / referral,265,223
20190607,Emily Ratajkowski Wore the Lowest Low-Rise Pants | Who What Wear,55-64,male,(direct) / (none),265,194
20190608,15 Zara Outfits Everyone Should Own This Summer | Who What Wear,65+,female,m.facebook.com / referral,265,249
20190609,The 2019 Tony Awards Best Red Carpet Looks | Who What Wear,25-34,female,google / organic,265,181
20190611,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",55-64,female,m.facebook.com / referral,265,250
20190615,"8 Style ""Mistakes"" Fashion Girls Notice | Who What Wear",35-44,female,google / organic,265,194
20190615,Marissa Cox of Rue Rodier on French Fashion | Who What Wear UK,45-54,female,pinterest.com / referral,265,196
